Ice-Ice collection (creating the crystals from pt arrays not db) for the flat orientation. 
Characteristic values taken from the peak of a fitted 
gamma distribution from 300 aggregates. 
100.000, 80.00, 27.00 
100.000, 90.00, 30.22 
100.000, 100.00, 33.80 
100.000, 200.00, 66.21 
100.000, 300.00, 95.25 
100.000, 400.00, 129.48 
100.000, 500.00, 167.20 
100.000, 600.00, 198.41 
100.000, 700.00, 241.77 
100.000, 800.00, 263.90 
100.000, 900.00, 305.42 
100.000, 1000.00, 321.65 
